timestamp,Volts A-N,Volts B-C,Volts C-A,Watts 3-Ph total,VARs 3-Ph total,VAs 3-Ph total,Power Factor 3-Ph total,Frequency,Neutral Current,Watts Phase A,Watts Phase B,Watts Phase C,VARs Phase A,VARs Phase B,VARs Phase C,VAs Phase A,VAs Phase B,VAs Phase C,Power Factor Phase A,Power Factor Phase B,Power Factor Phase C,Symmetrical Component Magnitude 0 Seq,Symmetrical Component Magnitude + Seq,Symmetrical Component Magnitude - Seq
1563548771.8965752,121.5,243.473,243.387,-33830.035,6557.482,60574.5,0.561,59.942,217.976,-25553.5,10115.943,-18762.543,8708.622,7473.844,-9613.625,26989.375,12572.543,21099.469,0.947,-0.805,0.887,70.75,0.489,140.273
1563548775.9020984,121.5,243.495,243.41,-33851.66,6555.137,60532.0,0.561,59.946,217.98,-25430.5,10160.93,-18735.43,8711.476,7473.844,-9709.5,26903.875,12554.549,21096.295,0.947,-0.805,0.887,70.737,0.446,140.133
1563548779.9069643,121.5,243.496,243.411,-33840.914,6555.492,60419.5,0.559,59.997,218.997,-25361.25,10089.59,-18660.008,8765.38,7464.938,-9616.75,26995.625,12544.718,21018.533,0.947,-0.801,0.89,70.206,0.471,140.773
1563548783.9099195,121.5,243.465,242.38,-33817.102,6554.597,60619.5,0.563,60.008,217.003,-25444.25,10094.163,-18637.08,8751.496,7444.812,-9657.0,26969.375,12488.91,21114.17,0.946,-0.801,0.89,70.703,0.469,140.359
1563548787.9148376,121.5,243.45,242.366,-33803.355,6585.399,60180.0,0.566,60.017,218.004,-25345.0,10080.654,-18606.006,8752.444,7454.188,-9650.75,26854.5,12543.189,21085.301,0.946,-0.801,0.89,70.197,0.49,140.93
1563548791.9181292,121.5,243.447,242.361,-33802.262,6557.341,60574.5,0.563,60.046,217.007,-25463.0,10084.052,-18589.631,8760.719,7479.781,-9604.875,27004.375,12480.328,21082.947,0.946,-0.801,0.89,70.194,0.437,139.148
1563548795.9232638,121.5,243.451,242.366,-33811.773,6525.527,60665.5,0.563,60.03,217.02,-25346.75,10093.832,-18634.396,8762.876,7439.812,-9727.25,26880.125,12486.986,21115.533,0.946,-0.801,0.891,70.696,0.414,139.016
1563548799.9311213,121.5,243.46,243.375,-33799.629,6548.626,60161.0,0.566,60.004,216.026,-25419.75,10063.036,-18639.021,8695.224,7451.344,-9662.0,26795.125,12515.22,21118.688,0.946,-0.802,0.89,70.77,0.498,139.883
1563548804.0113597,121.5,243.457,242.372,-33800.324,6519.088,60212.0,0.566,60.004,216.028,-25451.0,10063.202,-18764.635,8640.308,7447.75,-9655.125,26825.125,12514.195,21112.779,0.946,-0.801,0.89,70.748,0.463,139.156
1563548807.937513,121.5,243.446,242.362,-34037.258,6480.147,60383.0,0.565,60.007,216.031,-25433.5,10053.336,-18619.268,8682.071,7439.312,-9653.25,26810.75,12502.146,20969.715,0.949,-0.801,0.89,70.759,0.662,140.984
1563548811.9381459,121.5,243.458,242.373,-33989.578,6544.18,60256.0,0.564,60.005,217.03,-25361.75,10050.51,-18575.209,8674.013,7479.75,-9621.75,26780.75,12502.201,20953.379,0.948,-0.801,0.889,70.237,0.387,140.789
1563548815.9424183,121.5,243.471,242.387,-34025.254,6548.985,60268.5,0.565,60.03,217.029,-25396.75,10051.821,-18581.973,8757.613,7462.594,-9609.25,26824.5,12508.238,21079.502,0.946,-0.801,0.889,70.222,0.476,140.781
1563548819.952403,121.5,243.49,243.407,-34032.543,6590.611,60516.0,0.563,60.043,218.028,-25356.25,10100.071,-18583.029,8748.132,7482.906,-9619.875,26982.5,12496.469,21086.494,0.945,-0.801,0.889,70.184,0.308,140.047
